q,tau,delta,AUC_R,AUC_N,Dose,rho_T,S_T,R_T,N_T,A_max,J_N,J_R,J_D,J,No_dominada
2.25,1.625,0.05,410666.82383649366,1390816887.4642785,0.5625,0.0002554029317416992,806797306.478913,206111.0387595841,807003417.5176725,0.10369930498398901,0.13908168874642785,1.173333782389982e-05,0.0006696428571428571,0.1397630649413946,True
2.25,1.625,0.14,435411.991290616,1265212350.8494651,1.5750000000000002,0.0003093643999891507,748206114.8679259,231539.9660169898,748437654.8339429,0.25724245344198915,0.1265212350849465,1.2440342608303315e-05,0.0018750000000000004,0.1284086754275548,False
2.25,1.625,0.22999999999999998,475250.34062462207,1076649046.626427,2.5875,0.00042194049624270707,652801897.199836,275559.8263025341,653077457.0261385,0.3766716819025345,0.10766490466264268,1.3578581160703489e-05,0.0030803571428571425,0.11075884038666053,False
2.25,1.625,0.32,522903.1117369045,869101493.3984323,3.6,0.0006167795263411383,540256222.8761251,333424.626731735,540589647.5028569,0.4663909190954115,0.08691014933984323,1.49400889067687e-05,0.004285714285714286,0.09121080371446427,False
2.25,1.625,0.41,572086.1691012452,670813828.3458815,4.6125,0.00093214946433825,428224186.12674075,399541.3779962046,428623727.50473696,0.5348638725982194,0.06708138283458814,1.6345319117178436e-05,0.0054910714285714285,0.07258879958227675,False
2.25,1.625,0.5,617615.6554142367,497668357.391037,5.625,0.0014168525113775609,329357992.57542366,467313.81367326545,329825306.3890969,0.5871351570823631,0.04976683573910369,1.7646161583263906e-05,0.006696428571428571,0.05648091047211552,False
2.25,1.8125,0.05,410320.1576062961,1393039318.922962,0.45,0.0002536860401027876,810622163.3243399,205695.7087631292,810827859.033103,0.10492532984979651,0.13930393189229617,1.1723433074465603e-05,0.0005357142857142857,0.1398513696110849,True
2.25,1.8125,0.14,432997.52745855297,1278809111.10853,1.2600000000000002,0.00029539358362798033,774058616.4838164,228719.51093725234,774287335.9947536,0.2572145499413703,0.12788091111085298,1.237135792738723e-05,0.0015000000000000002,0.12939328246878037,True
2.25,1.8125,0.22999999999999998,469529.9558030152,1104028777.60871,2.07,0.0003793400498539728,708616243.0075998,268908.52872453036,708885151.5363244,0.3726458772425083,0.110402877760871,1.3415141594371864e-05,0.002464285714285714,0.11288057861675109,True
2.25,1.8125,0.32,513396.4099367085,907605645.773886,2.88,0.0005196893278087508,619856710.4757847,322300.41329003917,620179010.8890747,0.4648522426516771,0.0907605645773886,1.4668468855334528e-05,0.0034285714285714284,0.09420380447481537,True
2.25,1.8125,0.41,559126.1194938553,716082767.8278275,3.69,0.0007444405709119477,515589790.0149364,384111.90612177784,515973901.9210582,0.533089226384714,0.07160827678278274,1.597503198553872e-05,0.004392857142857143,0.07601710895762542,True
2.25,1.8125,0.5,602279.5552243957,545657929.0496768,4.5,0.0011020150199302072,406394708.37872195,448347.1579557183,406843055.53667766,0.5839462579313514,0.05456579290496767,1.7207987292125593e-05,0.005357142857142857,0.05994014374940266,True
2.25,2.0,0.05,408854.67510492215,1399331378.929438,0.45,0.0002521423250973997,810806750.4834218,204490.25992115348,811011240.743343,0.10368817457428457,0.13993313789294382,1.168156214585492e-05,0.0005357142857142857,0.14048053374080394,True
2.25,2.0,0.14,430576.1512867242,1286982449.5994234,1.2600000000000002,0.00029573337545937644,767199239.4809136,226953.5384775635,767426193.0193912,0.2572145499413703,0.12869824495994234,1.2302175751049263e-05,0.0015000000000000002,0.13021054713569338,True
2.25,2.0,0.22999999999999998,463655.1346274315,1123880574.2229433,2.07,0.00038025655347072876,693727828.052241,263894.9007073009,693991722.9529482,0.37474641055592484,0.11238805742229432,1.324728956078376e-05,0.002464285714285714,0.11486559042614082,True
2.25,2.0,0.32,503444.4321639427,940998437.3101041,2.88,0.0005212125671291595,598794876.764612,312262.16986944707,599107138.9344814,0.46182717433089904,0.09409984373101041,1.4384126633255507e-05,0.0034285714285714284,0.09754279928621509,True
2.25,2.0,0.41,545369.7270604084,761960124.9468186,3.69,0.0007453864449011125,493050287.20385724,367787.144288317,493418074.34814554,0.5320993557703055,0.07619601249468186,1.5581992201725957e-05,0.004392857142857143,0.08060445162974073,True
2.25,2.0,0.5,585850.0438687723,600502689.1444563,4.5,0.0010972115357397111,387558211.51127046,425700.42385664163,387983911.9351271,0.5828512136278824,0.06005026891444562,1.6738572681964924e-05,0.005357142857142857,0.06542415034427045,True
3.0,0.5,0.05,435283.842388254,1261115539.220464,2.1000000000000005,0.0003079257242081519,754717991.8675791,232468.66730148092,754950460.5348806,0.17929782063913446,0.1261115539220464,1.2436681211092972e-05,0.002500000000000001,0.1286239906032575,True
3.0,0.5,0.14,615256.4117042441,495728195.6930096,5.880000000000003,0.0013640114707834515,343751828.5696756,469521.87048895477,344221350.44016457,0.4414512564656467,0.04957281956930096,1.757875462012126e-05,0.007000000000000004,0.056590398323921084,True
3.0,0.5,0.22999999999999998,726644.4856803576,85950946.67407517,9.66,0.014763463400379737,44295222.46769332,663750.1467114396,44958972.61440476,0.6415796997093784,0.008595094667407517,2.0761271019438787e-05,0.011500000000000002,0.020115855938426956,False
3.0,0.5,0.32,719731.034531143,14781711.906065218,13.439999999999998,0.19406180204676898,2776439.3123194473,668538.6268953973,3444977.9392148447,0.7943502887285173,0.0014781711906065218,2.0563743843746946e-05,0.015999999999999997,0.017498734934450266,False
3.0,0.5,0.41,679858.3016067173,5151532.01333408,17.22,0.7829035001369404,173262.16289786022,624826.0743936242,798088.2372914844,0.9109704445980655,0.0005151532013334079,1.9424522903049066e-05,0.0205,0.021034577724236458,False
3.0,0.5,0.5,630344.7470219138,3208843.3282219176,21.0,0.9740626397828307,15192.780071791598,570556.1143640697,585748.8944358613,0.9999999992417127,0.00032088433282219175,1.8009849914911822e-05,0.025,0.025338894182737104,False
3.0,0.6875,0.05,420817.1097880001,1336172076.0711014,1.6500000000000001,0.00027713249705297574,782163082.0525713,216822.89670266208,782379904.949274,0.15732358522432394,0.13361720760711016,1.2023345993942862e-05,0.001964285714285715,0.13559351666738984,True
3.0,0.6875,0.14,542438.0196282733,781981900.9596614,4.575000000000001,0.0006868524502661671,526304112.44686127,361741.73241455946,526665854.1792758,0.3929050355383305,0.07819819009596614,1.549822913223638e-05,0.0054464285714285725,0.08366011689652694,True
3.0,0.6875,0.22999999999999998,673992.8513690982,284708951.59287727,7.2749999999999995,0.002850757003577944,197987326.147831,566027.3631051887,198553353.51093617,0.5708715321527685,0.028470895159287725,1.9256938610545664e-05,0.008660714285714285,0.037150866383612556,False
3.0,0.6875,0.32,728056.3520756632,74755680.04739116,9.975,0.016865740581068933,38933693.54749618,667910.3784085502,39601603.92590473,0.7069895854275782,0.0074755680047391155,2.080161005930466e-05,0.011875,0.01937136961479842,False
3.0,0.6875,0.41,724681.0069680235,20415581.32183323,12.674999999999999,0.10952883926482941,5480665.537127782,674127.3172561368,6154792.854383918,0.8107877145690705,0.002041558132183323,2.0705171627657818e-05,0.015089285714285715,0.017151549018096696,False
3.0,0.6875,0.5,700685.402091267,7796813.732093614,15.375,0.4765346201264959,712529.6123680056,648648.4898785824,1361178.102246588,0.8900197984308037,0.0007796813732093613,2.0019582916893343e-05,0.01830357142857143,0.019103272384697684,False
3.0,0.875,0.05,416422.888556346,1360213276.700845,1.2000000000000002,0.00026603185460181386,796899006.3448675,212056.9344878307,797111063.2793553,0.14899151446091613,0.13602132767008449,1.18977968158956e-05,0.0014285714285714288,0.1374617968954718,False
3.0,0.875,0.14,505436.04380534915,938897807.4394307,3.3600000000000003,0.0005043931390637743,620602995.0955147,313185.86160845385,620916180.9571232,0.3697368935976713,0.09388978074394307,1.4441029823009977e-05,0.004000000000000001,0.09790422177376608,False
3.0,0.875,0.22999999999999998,619554.2418326184,481094085.6448083,5.52,0.0013682838698842205,347069972.0123936,475540.9193952044,347545512.9317888,0.5338665449601028,0.04810940856448082,1.770154976664624e-05,0.006571428571428571,0.054698538685676035,False
3.0,0.875,0.32,699893.1493397024,189187856.89911553,7.68,0.004815623773112271,126694932.23817858,613067.4297080439,127307999.66788663,0.6602432003825714,0.018918785689911552,1.99969471239915e-05,0.009142857142857144,0.028081639779892687,False
3.0,0.875,0.41,728273.6049966892,65925265.833705805,9.84,0.019800359288923004,33163335.62841102,669910.4278239906,33833246.056235015,0.7575840453915703,0.006592526583370581,2.0807817285619694e-05,0.011714285714285714,0.018327620114941913,False
3.0,0.875,0.5,725598.996988358,24068118.352750797,12.0,0.08456102787212098,7301013.9038751945,674410.0470021177,7975423.950877313,0.8325934915040054,0.0024068118352750796,2.0731399913953083e-05,0.014285714285714287,0.01671325752090332,False
3.0,1.0625,0.05,416824.40589348285,1361125291.1474862,1.0499999999999998,0.00026556446316808926,797631305.4617721,211878.7969199785,797843184.258692,0.14528837672665013,0.1361125291147486,1.1909268739813798e-05,0.0012499999999999998,0.13737443838348842,False
3.0,1.0625,0.14,484667.50696816517,1029518722.2422142,2.9400000000000004,0.00044430039925998896,647817021.4562916,287953.2990461816,648104974.7553377,0.35504556803429155,0.10295187222422142,1.3847643056233291e-05,0.0035000000000000005,0.10646571986727765,True
3.0,1.0625,0.22999999999999998,580709.8213960376,626938992.9018613,4.83,0.0009941459600016807,418307114.257217,416272.16296784935,418723386.42018485,0.5198814791276709,0.06269389929018612,1.659170918274393e-05,0.005750000000000001,0.06846049099936888,True
3.0,1.0625,0.32,664634.8178192555,315079962.6050686,6.720000000000001,0.002690508766180842,203718994.82443407,549586.4084624315,204268581.2328965,0.6425779670743005,0.03150799626050686,1.89895662234073e-05,0.008000000000000002,0.03952698582673027,False
3.0,1.0625,0.41,712293.8205369808,139531597.9286156,8.61,0.008150279687549037,77303820.41433062,635225.0188611039,77939045.43319172,0.7381748806059204,0.013953159792861559,2.035125201534231e-05,0.01025,0.024223511044876904,False
3.0,1.0625,0.5,728059.7919738521,59390043.404624864,10.5,0.02583715936109147,25215445.16302998,668774.7138977123,25884219.876927692,0.8102583116490595,0.005939004340462486,2.080170834211006e-05,0.0125,0.018459806048804595,False
3.0,1.25,0.05,415826.59272379417,1366849455.0086231,0.8999999999999999,0.00026199160301371675,804283619.0184214,210770.7747974673,804494389.7932189,0.14052105073454835,0.1366849455008623,1.1880759792108405e-05,0.0010714285714285715,0.137768254832083,False
3.0,1.25,0.14,471880.53597385786,1087968561.061299,2.5200000000000005,0.00040173240275674036,678872896.1783378,272834.8463465293,679145731.0246843,0.34858347749377094,0.10879685610612991,1.3482301027824511e-05,0.0030000000000000005,0.11181033840715773,True
3.0,1.25,0.22999999999999998,554393.5271527843,730355581.0799203,4.14,0.0007800349199749919,485291494.576367,378839.82042542956,485670334.3967925,0.5104206410312394,0.07303555810799203,1.5839815061508122e-05,0.004928571428571428,0.07797996935162496,True
3.0,1.25,0.32,634200.4108852723,423554562.8343672,5.760000000000001,0.0017653440299644006,282393086.2969115,499402.5663365055,282892488.863248,0.6319689267375002,0.04235545628343672,1.812001173957921e-05,0.006857142857142858,0.049230719152319156,True
3.0,1.25,0.41,690076.9224777112,220710020.09753084,7.38,0.004393079288296702,134788009.90090543,594747.186151654,135382757.08705708,0.7226798556633829,0.022071002009753083,1.971648349936318e-05,0.008785714285714286,0.03087643277896673,False
3.0,1.25,0.5,718564.6626967272,108874978.2375606,9.0,0.011495102176660858,55743845.51158099,648232.7010079606,56392078.21258895,0.7951398466941788,0.010887497823756058,2.0530418934192206e-05,0.010714285714285714,0.021622313956975964,False
3.0,1.4375,0.05,412736.9144833773,1379009692.1861982,0.75,0.0002588359752394786,804901216.8126563,208391.3305984338,805109608.1432548,0.1382508160345894,0.1379009692186198,1.1792483270953639e-05,0.0008928571428571429,0.1388056188447479,True
3.0,1.4375,0.14,463456.18185795104,1130739542.5949147,2.1,0.0003667242146602212,715091262.6668121,262337.4872208496,715353600.154033,0.3429531473730003,0.11307395425949146,1.324160519594146e-05,0.0025,0.11558719586468741,True
3.0,1.4375,0.22999999999999998,536394.0188711835,808450660.3713676,3.4499999999999997,0.000627943598285134,561765146.2955275,352978.4779315377,562118124.773459,0.49767324014778513,0.08084506603713676,1.5325543396319528e-05,0.004107142857142857,0.08496753443767593,True
3.0,1.4375,0.32,610854.4626297444,512740801.4374224,4.800000000000001,0.0012177208610803828,378695700.0627908,461707.88529154484,379157407.9480823,0.6208131910892137,0.05127408014374224,1.7452984646564128e-05,0.005714285714285715,0.05700581884267452,True
3.0,1.4375,0.41,669068.1241769185,296552001.323332,6.1499999999999995,0.002563543781928325,217378548.80601057,558691.6576412127,217937240.46365178,0.7173188826029573,0.029655200132333196,1.9116232119340528e-05,0.007321428571428572,0.036995744935881106,False
3.0,1.4375,0.5,704854.2527894083,162250732.19472882,7.5,0.0056992477566654666,108918472.64576218,624311.4666113342,109542784.11237352,0.7874200982940968,0.01622507321947288,2.0138692936840238e-05,0.008928571428571428,0.025173783340981148,False
3.0,1.625,0.05,413866.21018947504,1374143748.8653483,0.75,0.00026178252963069353,799396017.8072077,209322.70874647857,799605340.5159541,0.13826570580725392,0.13741437488653482,1.1824748862556432e-05,0.0008928571428571429,0.1383190567782545,True
3.0,1.625,0.14,456695.36839300784,1162058569.96328,2.1,0.0003647899913609241,697935272.3585029,254692.7113261068,698189965.069829,0.3429890397101594,0.116205856996328,1.3048439096943082e-05,0.0025,0.11871890543542495,False
3.0,1.625,0.22999999999999998,521506.69519003027,873040344.4208964,3.4499999999999997,0.0006121874504004971,542253505.6499975,332164.1378112447,542585669.7878088,0.5022291801942756,0.08730403444208965,1.4900191291143722e-05,0.004107142857142857,0.09142607749052364,False
3.0,1.625,0.32,590297.8141449384,597138192.5482694,4.800000000000001,0.0011290196879353705,377541658.0288389,426733.7557420614,377968391.78458095,0.6218546666611935,0.05971381925482694,1.6865651832712527e-05,0.005714285714285715,0.06544497062094537,False
3.0,1.625,0.41,648714.5008998208,379013049.2064638,6.1499999999999995,0.0021599432515417368,239361782.0236224,518126.99065583607,239879909.01427823,0.7131521451795132,0.037901304920646375,1.853470002570917e-05,0.007321428571428572,0.045241268192100656,False
3.0,1.625,0.5,689659.636102251,227952931.35534385,7.5,0.0041270822321531585,142352035.94545597,589933.2613423612,142941969.20679832,0.7828459072546998,0.022795293135534384,1.970456103149289e-05,0.008928571428571428,0.0317435691251373,False
3.0,1.8125,0.05,413251.9458722893,1378053739.020551,0.6000000000000001,0.00025867546226354606,806135992.6891409,208581.5554864312,806344574.2446274,0.13990000890287133,0.1378053739020551,1.1807198453493982e-05,0.0007142857142857144,0.13853146681479434,True
3.0,1.8125,0.14,452523.78306726896,1184583406.904163,1.6800000000000002,0.00033672401844448406,740989904.0144055,249593.14211231135,741239497.1565177,0.3429531473730003,0.11845834069041629,1.2929250944779113e-05,0.0020000000000000005,0.12047126994136106,True
3.0,1.8125,0.22999999999999998,512266.55657814984,914035427.9148155,2.76,0.0005117038433258489,625765911.2530557,320370.7567580129,626086282.0098137,0.4968622232850352,0.09140354279148155,1.4636187330804282e-05,0.0032857142857142855,0.09470389326452663,True
3.0,1.8125,0.32,576805.1537480962,647194917.1341231,3.84,0.0008528733440003678,478940564.8260674,408824.3164625231,479349389.1425299,0.6198029015455236,0.0647194917134123,1.6480147249945606e-05,0.004571428571428572,0.06930740043209083,True
3.0,1.8125,0.41,633635.5529733666,428068160.648928,4.92,0.0015079665225227086,329553250.38287765,497705.7926392892,330050956.17551696,0.7107846439745511,0.0428068160648928,1.8103872942096188e-05,0.005857142857142857,0.048682062794977755,True
3.0,1.8125,0.5,675938.6248134382,269841130.9417319,6.0,0.0027747900604600203,205240877.1164137,571084.9867676821,205811962.1031814,0.778595149952437,0.026984113094173194,1.9312532137526806e-05,0.0071428571428571435,0.03414628276916786,False
3.0,2.0,0.05,410654.12257086224,1389154134.4793386,0.6000000000000001,0.00025589373555115784,806496207.845299,206430.15151597836,806702637.996815,0.1382508160345894,0.13891541344793387,1.1732974930596064e-05,0.0007142857142857144,0.1396414321371502,True
3.0,2.0,0.14,448307.5103709049,1198391306.5138412,1.6800000000000002,0.00033736970847075956,729950662.462626,246346.35199000762,730197008.814616,0.3429531473730003,0.11983913065138412,1.2808786010597284e-05,0.0020000000000000005,0.12185193943739471,True
3.0,2.0,0.22999999999999998,502570.55728777294,944908769.2493526,2.76,0.000513476878910052,605620254.99621,311131.75730383385,605931386.7535138,0.49966198554829155,0.09449087692493525,1.4359158779650656e-05,0.0032857142857142855,0.09779095036942918,True
3.0,2.0,0.32,562078.9522450105,692938086.2080581,3.84,0.0008550211098349415,457485930.13078904,391494.8640874845,457877424.9948765,0.6157696173818589,0.06929380862080581,1.605939863557173e-05,0.004571428571428572,0.07388129659086995,True
3.0,2.0,0.41,616535.8423544429,480944593.697351,4.92,0.0015027518369555677,314581460.7930471,473449.344951749,315054910.1379988,0.7094656995205703,0.048094459369735096,1.7615309781555513e-05,0.005857142857142857,0.05396921753665951,True
3.0,2.0,0.5,659837.0222002409,321112683.6956315,6.0,0.002728694047362016,198889437.1322771,544193.3603690795,199433630.4926462,0.777135009103446,0.03211126836956315,1.885248634857831e-05,0.0071428571428571435,0.039272977998768874,True
3.75,0.5,0.05,450862.15334218857,1195798701.5146325,2.625000000000001,0.0003337827519540341,739836467.0820314,247027.10536562678,740083494.187397,0.22244820296905773,0.11957987015146324,1.2881775809776817e-05,0.0031250000000000015,0.12271775192727301,False
3.75,0.5,0.14,680098.943755843,262308219.48847458,7.350000000000003,0.00326467101028156,176213855.054832,577164.5164725579,176791019.57130456,0.5518147616477396,0.026230821948847457,1.9431398393024087e-05,0.008750000000000004,0.03500025334724048,False
3.75,0.5,0.22999999999999998,727630.9407952221,25316091.145380747,12.075,0.08223996650639949,7546069.206334966,676199.0674420532,8222268.273777019,0.8019750779488682,0.0025316091145380745,2.078945545129206e-05,0.014375,0.016927398569989368,False
3.75,0.5,0.32,682346.3282029834,5339512.150009565,16.799999999999997,0.7327700753461909,228994.2055708086,627924.0675884042,856918.2731592128,0.9929384700848309,0.0005339512150009564,1.9495609377228096e-05,0.019999999999999997,0.02055344682437818,False
3.75,0.5,0.41,620400.8425479344,2866605.507641111,21.525000000000002,0.9820223367055572,10247.757437424496,559779.4629851657,570027.2204225902,1.1387094125324326,0.00028666055076411107,1.7725738358512413e-05,0.025625000000000002,0.025929386289122624,False
3.75,0.5,0.5,552749.6172227722,2200744.3981417613,26.25,0.9981969004435205,879.6995163422325,487002.1332870706,487881.83280341286,1.24999999905219,0.0002200744398141761,1.5792846206364922e-05,0.03125,0.03148586728602054,False
3.75,0.6875,0.05,426250.0413610596,1310635652.0917833,2.0625,0.00028825992245890675,769954868.5400336,222011.12761263843,770176879.6676462,0.1961083944420792,0.13106356520917833,1.217857261031599e-05,0.0024553571428571432,0.1335311009246458,True
3.75,0.6875,0.14,602092.031826701,547505531.417603,5.718750000000002,0.0011675613135205749,383164748.4371756,447891.2775083714,383612639.71468395,0.49112941177757186,0.0547505531417603,1.7202629480762887e-05,0.006808035714285717,0.061575791485526776,True
3.75,0.6875,0.22999999999999998,718787.5050605409,117197619.53512017,9.09375,0.009108396344365059,70573309.66527645,648718.4606201822,71222028.12589663,0.7135900180030793,0.011719761953512018,2.0536785858872596e-05,0.010825892857142857,0.022566191596513747,False
3.75,0.6875,0.32,724230.1401805718,22129888.289893407,12.468749999999998,0.0923346445791421,6622769.166571276,673718.6050706102,7296487.771641887,0.8837384896639573,0.0022129888289893406,2.069228971944491e-05,0.01484375,0.017077431118708783,False
3.75,0.6875,0.41,692655.9834786532,6692508.196917954,15.843749999999998,0.5421573296450266,540888.7456757192,640496.8714760389,1181385.6171517582,1.0134824837929126,0.0006692508196917954,1.979017095653295e-05,0.018861607142857142,0.01955064813350547,False
3.75,0.6875,0.5,651114.9562570446,3564524.603601545,19.21875,0.9237012063045534,49110.87201843121,594554.245604026,643665.1176224572,1.11252473275752,0.0003564524603601545,1.8603284464486988e-05,0.022879464285714284,0.023254520030538926,False
3.75,0.875,0.05,421791.4903625536,1331737316.9570236,1.5,0.00027700035800528987,785828139.386964,217734.98861061526,786045874.3755746,0.18624449216590147,0.13317373169570235,1.2051185438930105e-05,0.0017857142857142859,0.13497149716685555,True
3.75,0.875,0.14,553179.3316407859,738746646.8136902,4.2,0.0007312452205292915,514312179.40107,376363.53708471067,514688542.9381547,0.46217084496662064,0.07387466468136901,1.5805123761165313e-05,0.005,0.07889046980513018,True
3.75,0.875,0.22999999999999998,680780.8356368645,258171295.63527042,6.8999999999999995,0.003140330996419608,183610843.5922882,578415.2387145519,184189258.83100274,0.6673333443447151,0.02581712956352704,1.945088101819613e-05,0.008214285714285714,0.03405086615883095,False
3.75,0.875,0.32,726622.9546230575,69148356.78083503,9.6,0.0178611720763097,36713523.434223264,667671.96341538,37381195.39763864,0.8253040369264798,0.006914835678083503,2.0760655846373074e-05,0.011428571428571429,0.018364167762501306,False
3.75,0.875,0.41,720259.5140281621,19815777.848292656,12.299999999999999,0.10593889770518196,5651539.607938779,669661.0274906941,6321200.635429473,0.9469799738377946,0.0019815777848292654,2.0578843257947487e-05,0.014642857142857143,0.016645013770944357,False
3.75,0.875,0.5,695933.1316014867,7661693.625477699,15.0,0.44149470109197947,814457.6720668653,643823.3391594886,1458281.0112263537,1.040741854659373,0.0007661693625477698,1.9883803760042476e-05,0.017857142857142856,0.01864319602345067,False
3.75,1.0625,0.05,420840.451748334,1336133705.894699,1.3125,0.00027641633953200183,784240490.8205764,216836.8230263009,784457327.6436027,0.1772679543862409,0.1336133705894699,1.2024012907095257e-05,0.0015625,0.13518789460237698,True
3.75,1.0625,0.14,523714.37089415453,858336183.5226631,3.6750000000000003,0.0006026688647410467,558909145.1828113,337040.2636938061,559246185.4465051,0.44380597150874507,0.08583361835226631,1.4963267739832987e-05,0.004375,0.09022358162000615,True
3.75,1.0625,0.22999999999999998,642773.192096732,393132339.8160531,6.0375,0.0019518297315386881,262384254.3961538,513130.9330292825,262897385.3291831,0.6498514785245016,0.03931323398160531,1.8364948345620914e-05,0.0071875,0.04651909892995093,False
3.75,1.0625,0.32,710700.8524089579,141805331.9109066,8.4,0.007854924465724607,79973709.08647074,633160.874965568,80606869.9614363,0.8032214351605469,0.014180533191090661,2.030573864025594e-05,0.01,0.02420083892973092,False
3.75,1.0625,0.41,726302.3644719556,48316481.92882046,10.762500000000001,0.033929083849139556,19045435.242550876,668888.9588587483,19714324.201409623,0.9227190665742439,0.004831648192882046,2.075149612777016e-05,0.012812500000000001,0.01766489968900982,False
3.75,1.0625,0.5,716487.0731400755,18144637.31682282,13.125,0.13627614617855685,4200026.129882026,662669.407933112,4862695.537815139,1.012820844875795,0.001814463731682282,2.0471059232573586e-05,0.015625,0.017459934790914854,False
3.75,1.25,0.05,416431.08349387546,1362366366.139873,1.125,0.00026571044260584765,796246409.7827812,211627.21752833683,796458037.0003096,0.17565107962867463,0.1362366366139873,1.1898030956967872e-05,0.0013392857142857143,0.13758782035922998,False
3.75,1.25,0.14,505038.41801654693,938350383.4026363,3.1500000000000004,0.0005170917249154352,605281183.2624757,313147.8172570282,605594331.0797328,0.43573107903239383,0.09383503834026362,1.4429669086187054e-05,0.0037500000000000007,0.09759946800934981,True
3.75,1.25,0.22999999999999998,612698.4002712962,502739869.2554194,5.175,0.0013612683950726488,341338767.4319686,465287.0566830911,341804054.4886517,0.638025594689112,0.050273986925541934,1.7505668579179892e-05,0.006160714285714285,0.0564522068798354,True
3.75,1.25,0.32,689153.7586728992,221088733.4962056,7.2,0.004292724956777809,137758608.36290294,593909.3054278865,138352517.66833082,0.7899604421201077,0.02210887334962056,1.9690107390654264e-05,0.008571428571428572,0.030699992028439788,False
3.75,1.25,0.41,720553.4328754375,89362294.76516363,9.225,0.014652522017013277,44022807.212832086,654637.2384868383,44677444.45131893,0.9033498783511985,0.008936229476516363,2.0587240939298218e-05,0.010982142857142857,0.01993895957459852,False
3.75,1.25,0.5,723179.7807369578,36823649.336534046,11.25,0.04995647094143922,12686747.95263718,667111.7017820519,13353859.654419232,0.9939243647752783,0.003682364933653404,2.0662279449627365e-05,0.013392857142857142,0.017095884355960173,False
3.75,1.4375,0.05,416189.4382143139,1360561201.9853125,0.9375,0.0002654311256512272,798460059.8295016,211992.4218552534,798672052.2513568,0.17281413516111888,0.13605612019853125,1.1891126806123255e-05,0.0011160714285714285,0.1371840827539088,True
3.75,1.4375,0.14,492568.4607571537,998042310.4634554,2.6250000000000004,0.00045015835155783464,658426363.3422055,296529.61162550456,658722892.9538311,0.42869092840057116,0.09980423104634555,1.4073384593061535e-05,0.0031250000000000006,0.1029433044309386,True
3.75,1.4375,0.22999999999999998,590444.5964248795,591848543.4478402,4.3125,0.0009866345871945932,435236983.7268538,429843.9606898777,435666827.6875437,0.6220905718896268,0.05918485434478402,1.6869845612139417e-05,0.005133928571428571,0.06433565276182474,False
3.75,1.4375,0.32,668802.7812061454,296619509.01915234,6.0,0.002512676933295194,221585260.02765745,558174.6842836613,222143434.71194112,0.7760188639779693,0.02966195090191523,1.9108650891604155e-05,0.0071428571428571435,0.036823916695663976,False
3.75,1.4375,0.41,709988.5615855225,135921989.64419612,7.687499999999999,0.0069348091277001,91019692.59675178,635612.0432194055,91655304.63997118,0.8966489074800864,0.013592198964419612,2.0285387473872072e-05,0.009151785714285713,0.022764270066179197,False
3.75,1.4375,0.5,722315.1621792638,61627814.77890717,9.375,0.019781988841278426,32947363.663315617,664917.7763697662,33612281.43968538,0.9842763895380267,0.0061627814778907174,2.0637576062264682e-05,0.011160714285714286,0.017344133339667268,False
3.75,1.625,0.05,412901.9735742649,1379912413.526414,0.9375,0.000260734669148295,798276005.2397338,208192.5131212324,798484197.7528551,0.1728322070648793,0.13799124135264138,1.1797199244978998e-05,0.0011160714285714285,0.1391191099804578,False
3.75,1.625,0.14,482435.4602312967,1042674730.9561081,2.6250000000000004,0.00044618767359798627,636888007.2700431,284298.42876081425,637172305.6988039,0.4287363131389518,0.10426747309561081,1.3783870292322764e-05,0.0031250000000000006,0.10740625696590314,True
3.75,1.625,0.22999999999999998,571034.5056263712,669942883.3307494,4.3125,0.0009452539625478294,422206263.8121917,399469.7442396489,422605733.55643135,0.6277860423758638,0.06699428833307494,1.6315271589324894e-05,0.005133928571428571,0.07214453217609283,True
3.75,1.625,0.32,648514.9905951496,376120534.9474582,6.0,0.0022227985737310143,232837503.79747796,518703.84552013455,233356207.6429981,0.7773181861314941,0.03761205349474581,1.8528999731289987e-05,0.0071428571428571435,0.044773439637334246,False
3.75,1.625,0.41,696913.657772776,194034174.73487186,7.687499999999999,0.005347903953453109,112383481.20253794,604247.5211330072,112987728.72367094,0.8914396590706141,0.019403417473487186,1.991181879350789e-05,0.009151785714285713,0.02857511500656641,False
3.75,1.625,0.5,718230.7579428733,96837534.74192259,9.375,0.012558332733795793,51016388.39463449,648828.9906887808,51665217.38532327,0.9785587282203473,0.009683753474192258,2.052087879836781e-05,0.011160714285714286,0.02086498863870491,False
3.75,1.8125,0.05,412736.2680580737,1384223553.4392862,0.75,0.00025598393195149,809976603.2238303,207394.08523535,810183997.3090657,0.17281413516111888,0.1384223553439286,1.179246480165925e-05,0.0008928571428571429,0.1393270049515874,False
3.75,1.8125,0.14,476198.7500547802,1074783465.7419655,2.1,0.00039526019548493806,698661733.5582249,276262.368902007,698937995.9271269,0.42869092840057116,0.10747834657419654,1.3605678572993722e-05,0.0025,0.10999195225276953,True
3.75,1.8125,0.22999999999999998,558713.1517861204,720841911.7340527,3.4499999999999997,0.0007267318457532245,525633696.2469384,382272.55590376,526015968.80284214,0.6210741804833924,0.07208419117340527,1.596323290817487e-05,0.004107142857142857,0.07620729726345629,True
3.75,1.8125,0.32,633933.76710978,427272246.7707521,4.8,0.0014921697674769507,333045174.5496121,497702.5974361041,333542877.14704823,0.7747527835271212,0.04272722467707521,1.8112393345993715e-05,0.005714285714285714,0.04845962278470692,True
