Escenario,t,S,R,A
Sin tratamiento,5.843333333333334,526199536.01091033,142659.05959738954,0.0
Sin tratamiento,5.846666666666667,527196383.7556642,142872.98882242994,0.0
Sin tratamiento,5.8500000000000005,528193013.6185266,143086.7871308166,0.0
Sin tratamiento,5.8533333333333335,529189417.701203,143300.4530764367,0.0
Sin tratamiento,5.856666666666667,530185588.11259025,143513.98521630972,0.0
Sin tratamiento,5.86,531181516.96902287,143727.38211062708,0.0
Sin tratamiento,5.863333333333333,532177196.3945232,143940.64232279305,0.0
Sin tratamiento,5.866666666666667,533172618.5210483,144153.76441946471,0.0
Sin tratamiento,5.87,534167775.4887363,144366.7469705912,0.0
Sin tratamiento,5.873333333333334,535162659.4461549,144579.58854945409,0.0
Sin tratamiento,5.876666666666667,536157262.550545,144792.2877327065,0.0
Sin tratamiento,5.880000000000001,537151576.9680686,145004.84310041263,0.0
Sin tratamiento,5.883333333333334,538145594.8740515,145217.25323608646,0.0
Sin tratamiento,5.886666666666667,539139308.4532291,145429.5167267314,0.0
Sin tratamiento,5.890000000000001,540132709.899989,145641.63216287838,0.0
Sin tratamiento,5.8933333333333335,541125791.4186144,145853.5981386247,0.0
Sin tratamiento,5.896666666666667,542118545.2235267,146065.41325167238,0.0
Sin tratamiento,5.9,543110963.5395254,146277.07610336624,0.0
Sin tratamiento,5.903333333333333,544103038.6020318,146488.5852987319,0.0
Sin tratamiento,5.906666666666667,545094762.6573267,146699.93944651366,0.0
Sin tratamiento,5.91,546086127.9627908,146911.13715921162,0.0
Sin tratamiento,5.913333333333334,547077126.7871441,147122.17705311975,0.0
Sin tratamiento,5.916666666666667,548067751.4106821,147333.05774836228,0.0
Sin tratamiento,5.920000000000001,549057994.1255157,147543.77786893118,0.0
Sin tratamiento,5.923333333333334,550047847.2358036,147754.33604272245,0.0
Sin tratamiento,5.926666666666667,551037303.0579927,147964.73090157303,0.0
Sin tratamiento,5.930000000000001,552026353.9210492,148174.96108129687,0.0
Sin tratamiento,5.933333333333334,553014992.1666939,148385.02522172072,0.0
Sin tratamiento,5.936666666666667,554003210.1496353,148594.92196672072,0.0
Sin tratamiento,5.94,554991000.2378012,148804.64996425709,0.0
Sin tratamiento,5.943333333333333,555978354.812571,149014.20786641014,0.0
Sin tratamiento,5.946666666666667,556965266.2690063,149223.5943294156,0.0
Sin tratamiento,5.95,557951727.0160785,149432.80801369864,0.0
Sin tratamiento,5.953333333333334,558937729.4769002,149641.8475839098,0.0
Sin tratamiento,5.956666666666667,559923266.0889499,149850.71170895832,0.0
Sin tratamiento,5.96,560908329.3043016,150059.3990620472,0.0
Sin tratamiento,5.963333333333334,561892911.5898497,150267.90832070692,0.0
Sin tratamiento,5.966666666666667,562877005.4275312,150476.23816682887,0.0
Sin tratamiento,5.970000000000001,563860603.3145539,150684.3872866997,0.0
Sin tratamiento,5.973333333333334,564843697.7636156,150892.3543710335,0.0
Sin tratamiento,5.9766666666666675,565826281.3031287,151100.138115006,0.0
Sin tratamiento,5.98,566808346.477438,151307.73721828635,0.0
Sin tratamiento,5.983333333333333,567789885.8470428,151515.1503850703,0.0
Sin tratamiento,5.986666666666667,568770891.988815,151722.37632411247,0.0
Sin tratamiento,5.99,569751357.4962152,151929.41374875786,0.0
Sin tratamiento,5.993333333333334,570731274.979512,152136.26137697446,0.0
Sin tratamiento,5.996666666666667,571710637.0659937,152342.91793138385,0.0
Sin tratamiento,6.0,572689436.4001863,152549.3821392934,0.0
Sin tratamiento,6.003333333333334,573667665.6440647,152755.65273272683,0.0
Sin tratamiento,6.006666666666667,574645317.4772639,152961.7284484547,0.0
Sin tratamiento,6.010000000000001,575622384.5972924,153167.60802802583,0.0
Sin tratamiento,6.013333333333334,576598859.7197394,153373.2902177965,0.0
Sin tratamiento,6.0166666666666675,577574735.578485,153578.77376896108,0.0
Sin tratamiento,6.0200000000000005,578550004.9259062,153784.0574375816,0.0
Sin tratamiento,6.023333333333333,579524660.5330848,153989.13998461727,0.0
Sin tratamiento,6.026666666666667,580498695.1900108,154194.02017595357,0.0
Sin tratamiento,6.03,581472101.7057863,154398.69678243104,0.0
Sin tratamiento,6.033333333333334,582444872.9088293,154603.1685798744,0.0
Sin tratamiento,6.036666666666667,583417001.6470728,154807.4343491202,0.0
Sin tratamiento,6.04,584388480.7881669,155011.49287604578,0.0
Sin tratamiento,6.043333333333334,585359303.2196765,155215.3429515966,0.0
Sin tratamiento,6.046666666666667,586329461.849278,155418.98337181358,0.0
Sin tratamiento,6.050000000000001,587298949.6049577,155622.41293786114,0.0
Sin tratamiento,6.053333333333334,588267759.4352038,155825.63045605342,0.0
Sin tratamiento,6.056666666666667,589235884.3092021,156028.63473788148,0.0
Sin tratamiento,6.0600000000000005,590203317.2170284,156231.42460003973,0.0
Sin tratamiento,6.0633333333333335,591170051.1698366,156433.9988644517,0.0
Sin tratamiento,6.066666666666667,592136079.2000524,156636.35635829665,0.0
Sin tratamiento,6.07,593101394.3615574,156838.49591403425,0.0
Sin tratamiento,6.073333333333334,594065989.7298795,157040.41636943087,0.0
Sin tratamiento,6.076666666666667,595029858.4023753,157242.1165675839,0.0
Sin tratamiento,6.08,595992993.4984167,157443.5953569467,0.0
Sin tratamiento,6.083333333333334,596955388.1595726,157644.85159135345,0.0
Sin tratamiento,6.086666666666667,597917035.5497894,157845.88413004263,0.0
Sin tratamiento,6.090000000000001,598877928.8555726,158046.6918376816,0.0
Sin tratamiento,6.093333333333334,599838061.2861637,158247.27358438962,0.0
Sin tratamiento,6.096666666666667,600797426.0737183,158447.62824576156,0.0
Sin tratamiento,6.1000000000000005,601756016.4734824,158647.75470289093,0.0
Sin tratamiento,6.1033333333333335,602713825.7639636,158847.65184239222,0.0
Sin tratamiento,6.106666666666667,603670847.2471077,159047.31855642385,0.0
Sin tratamiento,6.11,604627074.2484672,159246.75374270973,0.0
Sin tratamiento,6.113333333333333,605582500.1173723,159445.95630456187,0.0
Sin tratamiento,6.116666666666667,606537118.2270997,159644.92515090117,0.0
Sin tratamiento,6.12,607490921.9750379,159843.65919627922,0.0
Sin tratamiento,6.123333333333334,608443904.7828542,160042.15736089897,0.0
Sin tratamiento,6.126666666666667,609396060.0966572,160240.41857063543,0.0
Sin tratamiento,6.130000000000001,610347381.3871607,160438.44175705643,0.0
Sin tratamiento,6.133333333333334,611297862.1498429,160636.22585744204,0.0
Sin tratamiento,6.136666666666667,612247495.9051073,160833.76981480484,0.0
Sin tratamiento,6.140000000000001,613196276.1984395,161031.07257790942,0.0
Sin tratamiento,6.1433333333333335,614144196.6005638,161228.13310129114,0.0
Sin tratamiento,6.146666666666667,615091250.7075981,161424.95034527528,0.0
Sin tratamiento,6.15,616037432.1412067,161621.52327599592,0.0
Sin tratamiento,6.153333333333333,616982734.5487524,161817.85086541358,0.0
Sin tratamiento,6.156666666666667,617927151.6034471,162013.93209133376,0.0
Sin tratamiento,6.16,618870677.0044984,162209.7659374243,0.0
Sin tratamiento,6.163333333333334,619813304.4772588,162405.35139323305,0.0
Sin tratamiento,6.166666666666667,620755027.7733693,162600.68745420457,0.0
Sin tratamiento,6.170000000000001,621695840.6709054,162795.77312169725,0.0
Sin tratamiento,6.173333333333334,622635736.9745167,162990.6074029996,0.0
Sin tratamiento,6.176666666666667,623574710.5155697,163185.1893113465,0.0
Sin tratamiento,6.180000000000001,624512755.1522858,163379.5178659352,0.0
Sin tratamiento,6.183333333333334,625449864.7698784,163573.59209194046,0.0
Sin tratamiento,6.186666666666667,626386033.2806904,163767.41102053045,0.0
Sin tratamiento,6.19,627321254.6243258,163960.9736888811,0.0
Sin tratamiento,6.193333333333333,628255522.7677853,164154.27914019118,0.0
Sin tratamiento,6.196666666666667,629188831.7055954,164347.32642369682,0.0
Sin tratamiento,6.2,630121175.4599377,164540.11459468462,0.0
Sin tratamiento,6.203333333333334,631052548.0807781,164732.64271450677,0.0
Sin tratamiento,6.206666666666667,631982943.6459908,164924.90985059345,0.0
Sin tratamiento,6.21,632912356.2614858,165116.91507646642,0.0
Sin tratamiento,6.213333333333334,633840780.0613284,165308.6574717519,0.0
Sin tratamiento,6.216666666666667,634768209.207863,165500.1361221928,0.0
Sin tratamiento,6.220000000000001,635694637.8918312,165691.35011966163,0.0
Sin tratamiento,6.223333333333334,636620060.3324902,165882.29856217137,0.0
Sin tratamiento,6.2266666666666675,637544470.7777299,166072.98055388848,0.0
Sin tratamiento,6.23,638467863.5041857,166263.395205143,0.0
Sin tratamiento,6.233333333333333,639390232.8173532,166453.54163244032,0.0
Sin tratamiento,6.236666666666667,640311573.051699,166643.4189584718,0.0
Sin tratamiento,6.24,641231878.5707703,166833.02631212494,0.0
Sin tratamiento,6.243333333333334,642151143.7673022,167022.36282849382,0.0
Sin tratamiento,6.246666666666667,643069363.0633248,167211.42764888893,0.0
Sin tratamiento,6.25,643986530.9102687,167400.21992084643,0.0
Sin tratamiento,6.253333333333334,644902641.7890669,167588.7387981378,0.0
Sin tratamiento,6.256666666666667,645817690.2102557,167776.98344077836,0.0
Sin tratamiento,6.260000000000001,646731670.7140759,167964.95301503627,0.0
Sin tratamiento,6.263333333333334,647644577.8705693,168152.6466934407,0.0
Sin tratamiento,6.2666666666666675,648556406.2796766,168340.06365478982,0.0
Sin tratamiento,6.2700000000000005,649467150.5713307,168527.2030841589,0.0
Sin tratamiento,6.273333333333333,650376805.4055502,168714.06417290715,0.0
Sin tratamiento,6.276666666666667,651285365.4725318,168900.64611868557,0.0
Sin tratamiento,6.28,652192825.4927375,169086.9481254433,0.0
Sin tratamiento,6.283333333333334,653099180.2169855,169272.96940343454,0.0
Sin tratamiento,6.286666666666667,654004424.426534,169458.70916922452,0.0
Sin tratamiento,6.29,654908552.9331679,169644.16664569566,0.0
Sin tratamiento,6.293333333333334,655811560.5792809,169829.34106205346,0.0
Sin tratamiento,6.296666666666667,656713442.2379555,170014.2316538313,0.0
Sin tratamiento,6.300000000000001,657614192.813046,170198.8376628963,0.0
Sin tratamiento,6.303333333333334,658513807.2392522,170383.1583374534,0.0
Sin tratamiento,6.306666666666667,659412280.4821994,170567.19293205053,0.0
Sin tratamiento,6.3100000000000005,660309607.5385116,170750.9407075825,0.0
Sin tratamiento,6.3133333333333335,661205783.4358838,170934.40093129486,0.0
Sin tratamiento,6.316666666666667,662100803.233154,171117.5728767881,0.0
Sin tratamiento,6.32,662994662.0203731,171300.45582402,0.0
Sin tratamiento,6.323333333333334,663887354.9188724,171483.04905931003,0.0
Sin tratamiento,6.326666666666667,664778877.0813301,171665.35187534103,0.0
Sin tratamiento,6.33,665669223.6918358,171847.3635711624,0.0
Sin tratamiento,6.333333333333334,666558389.9659545,172029.08345219214,0.0
Sin tratamiento,6.336666666666667,667446371.1507856,172210.51083021838,0.0
Sin tratamiento,6.340000000000001,668333162.5250254,172391.64502340203,0.0
Sin tratamiento,6.343333333333334,669218759.399023,172572.48535627726,0.0
Sin tratamiento,6.346666666666667,670103157.1148379,172753.03115975304,0.0
Sin tratamiento,6.3500000000000005,670986351.0462948,172933.28177111375,0.0
Sin tratamiento,6.3533333333333335,671868336.5990349,173113.2365340199,0.0
Sin tratamiento,6.356666666666667,672749109.2105703,173292.89479850855,0.0
Sin tratamiento,6.36,673628664.3503313,173472.255920993,0.0
Sin tratamiento,6.363333333333334,674506997.519716,173651.3192642626,0.0
Sin tratamiento,6.366666666666667,675384104.2521356,173830.08419748215,0.0
Sin tratamiento,6.37,676259980.1130614,174008.55009619155,0.0
Sin tratamiento,6.373333333333334,677134620.7000667,174186.71634230413,0.0
Sin tratamiento,6.376666666666667,678008021.6428672,174364.58232410558,0.0
Sin tratamiento,6.380000000000001,678880178.603364,174542.14743625207,0.0
Sin tratamiento,6.383333333333334,679751087.2756797,174719.4110797686,0.0
Sin tratamiento,6.386666666666667,680620743.3861971,174896.37266204704,0.0
Sin tratamiento,6.390000000000001,681489142.693593,175073.03159684344,0.0
Sin tratamiento,6.3933333333333335,682356280.9888717,175249.3873042748,0.0
Sin tratamiento,6.396666666666667,683222154.0953983,175425.43921081716,0.0
Sin tratamiento,6.4,684086757.8689283,175601.18674930173,0.0
Sin tratamiento,6.403333333333333,684950088.1976372,175776.6293589118,0.0
Sin tratamiento,6.406666666666667,685812141.0021472,175951.7664851785,0.0
Sin tratamiento,6.41,686672912.2355517,176126.59757997698,0.0
Sin tratamiento,6.413333333333334,687532397.8834423,176301.12210152246,0.0
Sin tratamiento,6.416666666666667,688390593.9639293,176475.33951436583,0.0
Sin tratamiento,6.420000000000001,689247496.5276637,176649.2492893882,0.0
Sin tratamiento,6.423333333333334,690103101.6578543,176822.85090379615,0.0
Sin tratamiento,6.426666666666667,690957405.470289,176996.14384111692,0.0
Sin tratamiento,6.430000000000001,691810404.1133502,177169.12759119264,0.0
Sin tratamiento,6.433333333333334,692662093.7680273,177341.8016501744,0.0
Sin tratamiento,6.436666666666667,693512470.6479335,177514.16552051637,0.0
Sin tratamiento,6.44,694361530.9993132,177686.21871096932,0.0
Sin tratamiento,6.443333333333333,695209271.1010568,177857.9607365746,0.0
Sin tratamiento,6.446666666666667,696055687.2647076,178029.39111865734,0.0
Sin tratamiento,6.45,696900775.8344673,178200.50938481896,0.0
Sin tratamiento,6.453333333333334,697744533.1872038,178371.3150689304,0.0
Sin tratamiento,6.456666666666667,698586955.7324533,178541.80771112422,0.0
Sin tratamiento,6.460000000000001,699428039.9124274,178711.98685778776,0.0
Sin tratamiento,6.463333333333334,700267782.2020092,178881.85206155461,0.0
Sin tratamiento,6.466666666666667,701106179.1087551,179051.4028812962,0.0
Sin tratamiento,6.470000000000001,701943227.172893,179220.63888211385,0.0
Sin tratamiento,6.473333333333334,702778922.9673191,179389.55963532993,0.0
Sin tratamiento,6.4766666666666675,703613263.0975951,179558.1647184795,0.0
Sin tratamiento,6.48,704446244.2019383,179726.45371530054,0.0
Sin tratamiento,6.483333333333333,705277862.9512154,179894.4262157248,0.0
Sin tratamiento,6.486666666666667,706108116.0489354,180062.08181586847,0.0
Sin tratamiento,6.49,706937000.2312373,180229.42011802262,0.0
Sin tratamiento,6.493333333333334,707764512.2668798,180396.44073064293,0.0
Sin tratamiento,6.496666666666667,708590648.957225,180563.14326833925,0.0
Sin tratamiento,6.5,709415407.1362256,180729.52735186557,0.0
Sin tratamiento,6.503333333333334,710238783.6704102,180895.59260810932,0.0
Sin tratamiento,6.506666666666667,711060775.4588645,181061.3386700807,0.0
Sin tratamiento,6.510000000000001,711881379.4332116,181226.7651769014,0.0
Sin tratamiento,6.513333333333334,712700592.5575919,181391.87177379295,0.0
Sin tratamiento,6.5166666666666675,713518411.828642,181556.6581120659,0.0
Sin tratamiento,6.5200000000000005,714334834.2754729,181721.12384910803,0.0
Sin tratamiento,6.523333333333333,715149856.9596442,181885.26864837244,0.0
Sin tratamiento,6.526666666666667,715963476.9751384,182049.09217936502,0.0
Sin tratamiento,6.53,716775691.4483327,182212.59411763234,0.0
Sin tratamiento,6.533333333333334,717586497.5379734,182375.77414474968,0.0
Sin tratamiento,6.536666666666667,718395892.4351451,182538.63194830788,0.0
Sin tratamiento,6.54,719203873.3632399,182701.1672219004,0.0
Sin tratamiento,6.543333333333334,720010437.5779222,182863.37966511035,0.0
Sin tratamiento,6.546666666666667,720815582.367098,183025.26898349682,0.0
Sin tratamiento,6.550000000000001,721619305.0508814,183186.83488858238,0.0
Sin tratamiento,6.553333333333334,722421602.9815557,183348.07709783863,0.0
Sin tratamiento,6.5566666666666675,723222473.5435356,183508.99533467236,0.0
Sin tratamiento,6.5600000000000005,724021914.1533295,183669.5893284114,0.0
Sin tratamiento,6.5633333333333335,724819922.2594994,183829.858814291,0.0
Sin tratamiento,6.566666666666667,725616495.3426224,183989.80353343926,0.0
Sin tratamiento,6.57,726411630.9152429,184149.42323286185,0.0
Sin tratamiento,6.573333333333334,727205326.5218326,184308.71766542798,0.0
Sin tratamiento,6.576666666666667,727997579.7387425,184467.68658985468,0.0
Sin tratamiento,6.58,728788388.1741618,184626.32977069297,0.0
Sin tratamiento,6.583333333333334,729577749.4680679,184784.6469783113,0.0
Sin tratamiento,6.586666666666667,730365661.292175,184942.63798888042,0.0
Sin tratamiento,6.590000000000001,731152121.349887,185100.30258435788,0.0
Sin tratamiento,6.593333333333334,731937127.3762476,185257.640552472,0.0
Sin tratamiento,6.596666666666667,732720677.1378887,185414.6516867065,0.0
Sin tratamiento,6.6000000000000005,733502768.4329739,185571.33578628357,0.0
Sin tratamiento,6.6033333333333335,734283399.0911452,185727.6926561476,0.0
Sin tratamiento,6.606666666666667,735062566.9734681,185883.72210694914,0.0
Sin tratamiento,6.61,735840269.9723767,186039.42395502786,0.0
Sin tratamiento,6.613333333333334,736616506.011614,186194.79802239646,0.0
Sin tratamiento,6.616666666666667,737391273.0461727,186349.8441367228,0.0
Sin tratamiento,6.62,738164569.0622361,186504.56213131317,0.0
Sin tratamiento,6.623333333333334,738936392.0771173,186658.95184509517,0.0
Sin tratamiento,6.626666666666667,739706740.1391951,186813.01312259992,0.0
Sin tratamiento,6.630000000000001,740475611.3278534,186966.74581394484,0.0
Sin tratamiento,6.633333333333334,741243003.7534156,187120.14977481592,0.0
